SUID	cooc_method	interaction	interactionType	Node1	Node2	name	pval	qval	selected	shared.interaction	shared.name	weight
212082	correl_spearman	NA	mutualExclusion	BacV5-Otu-000043	Ftrad-Otu-00009	BacV5-Otu-000043->Ftrad-Otu-00009=correl_spearman	3.79377272534676e-05	3.79377272534676e-05	false	NA	BacV5-Otu-000043->Ftrad-Otu-00009=correl_spearman	3.794e-05
212085	correl_spearman	NA	copresence	Ftrad-Otu-00311	BacV5-Otu-000129	Ftrad-Otu-00311->BacV5-Otu-000129=correl_spearman	1.3242330198171e-05	1.3242330198171e-05	false	NA	Ftrad-Otu-00311->BacV5-Otu-000129=correl_spearman	0.598473393159061
212087	correl_spearman	NA	mutualExclusion	BacV5-Otu-000074	BacV5-Otu-000347	BacV5-Otu-000074->BacV5-Otu-000347=correl_spearman	6.41022446256079e-05	6.41022446256079e-05	false	NA	BacV5-Otu-000074->BacV5-Otu-000347=correl_spearman	6.41e-05
212089	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00006	BacV5-Otu-000782	Ftrad-Otu-00006->BacV5-Otu-000782=correl_spearman	3.09906006425997e-05	3.09906006425997e-05	false	NA	Ftrad-Otu-00006->BacV5-Otu-000782=correl_spearman	-0.57732475914994
212092	correl_spearman	NA	mutualExclusion	Otrad-Otu-00001	Ftrad-Otu-00093	Otrad-Otu-00001->Ftrad-Otu-00093=correl_spearman	0.000901718720122124	0.000901718720122124	false	NA	Otrad-Otu-00001->Ftrad-Otu-00093=correl_spearman	-0.472326634159718
212094	correl_spearman	NA	mutualExclusion	BacV5-Otu-000289	Otrad-Otu-00011	BacV5-Otu-000289->Otrad-Otu-00011=correl_spearman	0.000893019548428242	0.000893019548428242	false	NA	BacV5-Otu-000289->Otrad-Otu-00011=correl_spearman	0.00089302
212097	correl_spearman	NA	copresence	BacV5-Otu-000170	BacV5-Otu-000187	BacV5-Otu-000170->BacV5-Otu-000187=correl_spearman	2.27359539999306e-05	2.27359539999306e-05	false	NA	BacV5-Otu-000170->BacV5-Otu-000187=correl_spearman	2.274e-05
212099	correl_spearman	NA	mutualExclusion	BacV5-Otu-000194	Ftrad-Otu-00003	BacV5-Otu-000194->Ftrad-Otu-00003=correl_spearman	1.65834426477662e-05	1.65834426477662e-05	false	NA	BacV5-Otu-000194->Ftrad-Otu-00003=correl_spearman	1.658e-05
212102	correl_spearman	NA	copresence	BacV5-Otu-000161	BacV5-Otu-000033	BacV5-Otu-000161->BacV5-Otu-000033=correl_spearman	9.29290855378184e-09	9.29290855378184e-09	false	NA	BacV5-Otu-000161->BacV5-Otu-000033=correl_spearman	0.728108949243265
212104	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00086	Ftrad-Otu-00064	Ftrad-Otu-00086->Ftrad-Otu-00064=correl_spearman	6.56876779243643e-05	6.56876779243643e-05	false	NA	Ftrad-Otu-00086->Ftrad-Otu-00064=correl_spearman	-0.557114826200107
212107	correl_spearman	NA	mutualExclusion	BacV5-Otu-000086	Ftrad-Otu-00353	BacV5-Otu-000086->Ftrad-Otu-00353=correl_spearman	0.000901164985088521	0.000901164985088521	false	NA	BacV5-Otu-000086->Ftrad-Otu-00353=correl_spearman	0.00090116
212109	correl_spearman	NA	copresence	BacV5-Otu-000041	BacV5-Otu-000090	BacV5-Otu-000041->BacV5-Otu-000090=correl_spearman	6.13275001559721e-07	6.13275001559721e-07	false	NA	BacV5-Otu-000041->BacV5-Otu-000090=correl_spearman	6.1e-07
212112	correl_spearman	NA	mutualExclusion	BacV5-Otu-000004	Ftrad-Otu-00330	BacV5-Otu-000004->Ftrad-Otu-00330=correl_spearman	3.64275267186187e-05	3.64275267186187e-05	false	NA	BacV5-Otu-000004->Ftrad-Otu-00330=correl_spearman	3.643e-05
212115	correl_spearman	NA	mutualExclusion	BacV5-Otu-000006	BacV5-Otu-000010	BacV5-Otu-000006->BacV5-Otu-000010=correl_spearman	4.22901859087332e-07	4.22901859087332e-07	false	NA	BacV5-Otu-000006->BacV5-Otu-000010=correl_spearman	4.2e-07
212117	correl_spearman	NA	copresence	BacV5-Otu-000408	Ftrad-Otu-00007	BacV5-Otu-000408->Ftrad-Otu-00007=correl_spearman	1.41712606027689e-06	1.41712606027689e-06	false	NA	BacV5-Otu-000408->Ftrad-Otu-00007=correl_spearman	1.42e-06
212119	correl_spearman	NA	mutualExclusion	BacV5-Otu-000289	BacV5-Otu-000115	BacV5-Otu-000289->BacV5-Otu-000115=correl_spearman	1.8065664917577e-05	1.8065664917577e-05	false	NA	BacV5-Otu-000289->BacV5-Otu-000115=correl_spearman	-0.590946465874524
212122	correl_spearman	NA	mutualExclusion	BacV5-Otu-000225	Ftrad-Otu-00080	BacV5-Otu-000225->Ftrad-Otu-00080=correl_spearman	0.000162677263328304	0.000162677263328304	false	NA	BacV5-Otu-000225->Ftrad-Otu-00080=correl_spearman	0.00016268
212125	correl_spearman	NA	mutualExclusion	BacV5-Otu-000191	Ftrad-Otu-00112	BacV5-Otu-000191->Ftrad-Otu-00112=correl_spearman	0.000858337229930339	0.000858337229930339	false	NA	BacV5-Otu-000191->Ftrad-Otu-00112=correl_spearman	0.00085834
212127	correl_spearman	NA	mutualExclusion	BacV5-Otu-000191	Ftrad-Otu-00012	BacV5-Otu-000191->Ftrad-Otu-00012=correl_spearman	6.95816730900134e-08	6.95816730900134e-08	false	NA	BacV5-Otu-000191->Ftrad-Otu-00012=correl_spearman	7e-08
212129	correl_spearman	NA	copresence	BacV5-Otu-000006	BacV5-Otu-000027	BacV5-Otu-000006->BacV5-Otu-000027=correl_spearman	2.65502325469402e-06	2.65502325469402e-06	false	NA	BacV5-Otu-000006->BacV5-Otu-000027=correl_spearman	2.66e-06
212131	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00311	BacV5-Otu-000076	Ftrad-Otu-00311->BacV5-Otu-000076=correl_spearman	0.00012343655044833	0.00012343655044833	false	NA	Ftrad-Otu-00311->BacV5-Otu-000076=correl_spearman	-0.538898179160165
212133	correl_spearman	NA	mutualExclusion	BacV5-Otu-000064	Ftrad-Otu-00071	BacV5-Otu-000064->Ftrad-Otu-00071=correl_spearman	0.000947715154439477	0.000947715154439477	false	NA	BacV5-Otu-000064->Ftrad-Otu-00071=correl_spearman	0.00094772
212135	correl_spearman	NA	mutualExclusion	BacV5-Otu-000343	BacV5-Otu-000004	BacV5-Otu-000343->BacV5-Otu-000004=correl_spearman	0.000988233505228919	0.000988233505228919	false	NA	BacV5-Otu-000343->BacV5-Otu-000004=correl_spearman	-0.468860448589936
212138	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00076	Ftrad-Otu-00043	Ftrad-Otu-00076->Ftrad-Otu-00043=correl_spearman	0.000902353653578158	0.000902353653578158	false	NA	Ftrad-Otu-00076->Ftrad-Otu-00043=correl_spearman	-0.472300156937826
212140	correl_spearman	NA	mutualExclusion	BacV5-Otu-000159	Ftrad-Otu-00256	BacV5-Otu-000159->Ftrad-Otu-00256=correl_spearman	5.90503888586724e-06	5.90503888586724e-06	false	NA	BacV5-Otu-000159->Ftrad-Otu-00256=correl_spearman	5.91e-06
212143	correl_spearman	NA	mutualExclusion	BacV5-Otu-000261	BacV5-Otu-000196	BacV5-Otu-000261->BacV5-Otu-000196=correl_spearman	8.02016783656434e-05	8.02016783656434e-05	false	NA	BacV5-Otu-000261->BacV5-Otu-000196=correl_spearman	-0.551479506105794
212145	correl_spearman	NA	mutualExclusion	BacV5-Otu-000191	Ftrad-Otu-00029	BacV5-Otu-000191->Ftrad-Otu-00029=correl_spearman	4.79518600341455e-05	4.79518600341455e-05	false	NA	BacV5-Otu-000191->Ftrad-Otu-00029=correl_spearman	4.795e-05
212148	correl_spearman	NA	mutualExclusion	BacV5-Otu-000206	Ftrad-Otu-00096	BacV5-Otu-000206->Ftrad-Otu-00096=correl_spearman	0.000147069446287063	0.000147069446287063	false	NA	BacV5-Otu-000206->Ftrad-Otu-00096=correl_spearman	0.00014707
212150	correl_spearman	NA	copresence	BacV5-Otu-000059	BacV5-Otu-000149	BacV5-Otu-000059->BacV5-Otu-000149=correl_spearman	3.60563983226037e-07	3.60563983226037e-07	false	NA	BacV5-Otu-000059->BacV5-Otu-000149=correl_spearman	3.6e-07
212153	correl_spearman	NA	copresence	Ftrad-Otu-00130	BacV5-Otu-000101	Ftrad-Otu-00130->BacV5-Otu-000101=correl_spearman	0.000138907904367658	0.000138907904367658	false	NA	Ftrad-Otu-00130->BacV5-Otu-000101=correl_spearman	0.535350606320402
212154	correl_spearman	NA	copresence	BacV5-Otu-000161	BacV5-Otu-000180	BacV5-Otu-000161->BacV5-Otu-000180=correl_spearman	0.000161708960722873	0.000161708960722873	false	NA	BacV5-Otu-000161->BacV5-Otu-000180=correl_spearman	0.00016171
212157	correl_spearman	NA	mutualExclusion	BacV5-Otu-000116	Ftrad-Otu-00059	BacV5-Otu-000116->Ftrad-Otu-00059=correl_spearman	0.000545341966311286	0.000545341966311286	false	NA	BacV5-Otu-000116->Ftrad-Otu-00059=correl_spearman	0.00054534
212159	correl_spearman	NA	copresence	Ftrad-Otu-00064	Ftrad-Otu-00008	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0	0	false	NA	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0.939499084579162
212161	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000027	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	0.000159833303517543	0.000159833303517543	false	NA	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	0.531075566980414
212163	correl_spearman	NA	mutualExclusion	BacV5-Otu-000033	Ftrad-Otu-00035	BacV5-Otu-000033->Ftrad-Otu-00035=correl_spearman	0.000100813676053524	0.000100813676053524	false	NA	BacV5-Otu-000033->Ftrad-Otu-00035=correl_spearman	0.00010081
212166	correl_spearman	NA	copresence	BacV5-Otu-000058	BacV5-Otu-000011	BacV5-Otu-000058->BacV5-Otu-000011=correl_spearman	3.51679043775199e-07	3.51679043775199e-07	false	NA	BacV5-Otu-000058->BacV5-Otu-000011=correl_spearman	0.672607879924953
212169	correl_spearman	NA	copresence	BacV5-Otu-000084	Ftrad-Otu-00005	BacV5-Otu-000084->Ftrad-Otu-00005=correl_spearman	1.35614977375687e-05	1.35614977375687e-05	false	NA	BacV5-Otu-000084->Ftrad-Otu-00005=correl_spearman	1.356e-05
212171	correl_spearman	NA	copresence	BacV5-Otu-000291	BacV5-Otu-000064	BacV5-Otu-000291->BacV5-Otu-000064=correl_spearman	0.000139193415915617	0.000139193415915617	false	NA	BacV5-Otu-000291->BacV5-Otu-000064=correl_spearman	0.535288518736136
212172	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00154	BacV5-Otu-000159	Ftrad-Otu-00154->BacV5-Otu-000159=correl_spearman	8.48532355490761e-12	8.48532355490761e-12	false	NA	Ftrad-Otu-00154->BacV5-Otu-000159=correl_spearman	-0.802785842474695
212175	correl_spearman	NA	mutualExclusion	BacV5-Otu-000247	Ftrad-Otu-00045	BacV5-Otu-000247->Ftrad-Otu-00045=correl_spearman	5.04865322409342e-05	5.04865322409342e-05	false	NA	BacV5-Otu-000247->Ftrad-Otu-00045=correl_spearman	5.049e-05
212178	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00028	BacV5-Otu-000100	Ftrad-Otu-00028->BacV5-Otu-000100=correl_spearman	0.000359405321966877	0.000359405321966877	false	NA	Ftrad-Otu-00028->BacV5-Otu-000100=correl_spearman	-0.505038605601422
212180	correl_spearman	NA	copresence	BacV5-Otu-000289	BacV5-Otu-000179	BacV5-Otu-000289->BacV5-Otu-000179=correl_spearman	4.53401207800574e-07	4.53401207800574e-07	false	NA	BacV5-Otu-000289->BacV5-Otu-000179=correl_spearman	0.66812000851019
212182	correl_spearman	NA	copresence	BacV5-Otu-000136	BacV5-Otu-000041	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	8.11881673001835e-11	8.11881673001835e-11	false	NA	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	0.782213050253081
212185	correl_spearman	NA	copresence	Ftrad-Otu-00042	Ftrad-Otu-00216	Ftrad-Otu-00042->Ftrad-Otu-00216=correl_spearman	7.84457795657278e-05	7.84457795657278e-05	false	NA	Ftrad-Otu-00042->Ftrad-Otu-00216=correl_spearman	7.845e-05
212188	correl_spearman	NA	copresence	Ftrad-Otu-00098	Ftrad-Otu-00108	Ftrad-Otu-00098->Ftrad-Otu-00108=correl_spearman	7.27072170791931e-06	7.27072170791931e-06	false	NA	Ftrad-Otu-00098->Ftrad-Otu-00108=correl_spearman	7.27e-06
212191	correl_spearman	NA	copresence	Ftrad-Otu-00145	Ftrad-Otu-00048	Ftrad-Otu-00145->Ftrad-Otu-00048=correl_spearman	8.83556156017207e-08	8.83556156017207e-08	false	NA	Ftrad-Otu-00145->Ftrad-Otu-00048=correl_spearman	0.695505387449408
212193	correl_spearman	NA	mutualExclusion	BacV5-Otu-000191	Ftrad-Otu-00176	BacV5-Otu-000191->Ftrad-Otu-00176=correl_spearman	2.75510026703785e-06	2.75510026703785e-06	false	NA	BacV5-Otu-000191->Ftrad-Otu-00176=correl_spearman	2.76e-06
212196	correl_spearman	NA	copresence	BacV5-Otu-000031	Ftrad-Otu-00151	BacV5-Otu-000031->Ftrad-Otu-00151=correl_spearman	7.72421295813785e-08	7.72421295813785e-08	false	NA	BacV5-Otu-000031->Ftrad-Otu-00151=correl_spearman	8e-08
212198	correl_spearman	NA	copresence	BacV5-Otu-000004	Ftrad-Otu-00113	BacV5-Otu-000004->Ftrad-Otu-00113=correl_spearman	2.15668094938337e-07	2.15668094938337e-07	false	NA	BacV5-Otu-000004->Ftrad-Otu-00113=correl_spearman	2.2e-07
212203	correl_spearman	NA	copresence	Ftrad-Otu-00158	Ftrad-Otu-00216	Ftrad-Otu-00158->Ftrad-Otu-00216=correl_spearman	2.44425172236662e-05	2.44425172236662e-05	false	NA	Ftrad-Otu-00158->Ftrad-Otu-00216=correl_spearman	2.444e-05
212205	correl_spearman	NA	mutualExclusion	BacV5-Otu-000290	Ftrad-Otu-00093	BacV5-Otu-000290->Ftrad-Otu-00093=correl_spearman	0.000318528971693599	0.000318528971693599	false	NA	BacV5-Otu-000290->Ftrad-Otu-00093=correl_spearman	0.00031853
212207	correl_spearman	NA	copresence	Otrad-Otu-00011	Ftrad-Otu-00153	Otrad-Otu-00011->Ftrad-Otu-00153=correl_spearman	1.17089056428377e-06	1.17089056428377e-06	false	NA	Otrad-Otu-00011->Ftrad-Otu-00153=correl_spearman	0.650520380497813
212210	correl_spearman	NA	copresence	BacV5-Otu-000212	BacV5-Otu-000163	BacV5-Otu-000212->BacV5-Otu-000163=correl_spearman	2.1773915921397e-06	2.1773915921397e-06	false	NA	BacV5-Otu-000212->BacV5-Otu-000163=correl_spearman	0.638239662687357
212211	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000074	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	1.3474449780726e-05	1.3474449780726e-05	false	NA	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	0.59805807092389
212212	correl_spearman	NA	mutualExclusion	BacV5-Otu-000180	Ftrad-Otu-00048	BacV5-Otu-000180->Ftrad-Otu-00048=correl_spearman	0.000468139464677386	0.000468139464677386	false	NA	BacV5-Otu-000180->Ftrad-Otu-00048=correl_spearman	0.00046814
212215	correl_spearman	NA	mutualExclusion	BacV5-Otu-000057	Ftrad-Otu-00014	BacV5-Otu-000057->Ftrad-Otu-00014=correl_spearman	0.000231679696941711	0.000231679696941711	false	NA	BacV5-Otu-000057->Ftrad-Otu-00014=correl_spearman	0.00023168
212216	correl_spearman	NA	copresence	Ftrad-Otu-00064	BacV5-Otu-000084	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	7.7715611723761e-16	7.7715611723761e-16	false	NA	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	0.864398472526104
212218	correl_spearman	NA	copresence	Ftrad-Otu-00213	Ftrad-Otu-00029	Ftrad-Otu-00213->Ftrad-Otu-00029=correl_spearman	2.08538916718348e-05	2.08538916718348e-05	false	NA	Ftrad-Otu-00213->Ftrad-Otu-00029=correl_spearman	0.587392603258735
212221	correl_spearman	NA	copresence	BacV5-Otu-000157	BacV5-Otu-000053	BacV5-Otu-000157->BacV5-Otu-000053=correl_spearman	7.75231946377186e-05	7.75231946377186e-05	false	NA	BacV5-Otu-000157->BacV5-Otu-000053=correl_spearman	0.552446599009016
212225	correl_spearman	NA	copresence	Ftrad-Otu-00131	Ftrad-Otu-00012	Ftrad-Otu-00131->Ftrad-Otu-00012=correl_spearman	2.0168562808065e-05	2.0168562808065e-05	false	NA	Ftrad-Otu-00131->Ftrad-Otu-00012=correl_spearman	0.588224359710042
212226	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00006	BacV5-Otu-000031	Ftrad-Otu-00006->BacV5-Otu-000031=correl_spearman	5.45395454687458e-07	5.45395454687458e-07	false	NA	Ftrad-Otu-00006->BacV5-Otu-000031=correl_spearman	-0.664798875965481
212227	correl_spearman	NA	copresence	Ftrad-Otu-00048	Ftrad-Otu-00092	Ftrad-Otu-00048->Ftrad-Otu-00092=correl_spearman	7.19653692844435e-05	7.19653692844435e-05	false	NA	Ftrad-Otu-00048->Ftrad-Otu-00092=correl_spearman	7.197e-05
212228	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00062	Ftrad-Otu-00071	Ftrad-Otu-00062->Ftrad-Otu-00071=correl_spearman	5.34999603951647e-07	5.34999603951647e-07	false	NA	Ftrad-Otu-00062->Ftrad-Otu-00071=correl_spearman	5.3e-07
212230	correl_spearman	NA	copresence	BacV5-Otu-000033	BacV5-Otu-000013	BacV5-Otu-000033->BacV5-Otu-000013=correl_spearman	2.62343885504279e-07	2.62343885504279e-07	false	NA	BacV5-Otu-000033->BacV5-Otu-000013=correl_spearman	0.677673545966229
212232	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00145	BacV5-Otu-000069	Ftrad-Otu-00145->BacV5-Otu-000069=correl_spearman	0.000148585860704653	0.000148585860704653	false	NA	Ftrad-Otu-00145->BacV5-Otu-000069=correl_spearman	-0.533306789947831
212233	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00005	BacV5-Otu-000291	Ftrad-Otu-00005->BacV5-Otu-000291=correl_spearman	8.68388758457073e-07	8.68388758457073e-07	false	NA	Ftrad-Otu-00005->BacV5-Otu-000291=correl_spearman	-0.656213087138531
212235	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00106	Ftrad-Otu-00005	Ftrad-Otu-00106->Ftrad-Otu-00005=correl_spearman	0.000596357554262239	0.000596357554262239	false	NA	Ftrad-Otu-00106->Ftrad-Otu-00005=correl_spearman	-0.487483504955667
212237	correl_spearman	NA	mutualExclusion	BacV5-Otu-000010	BacV5-Otu-000040	BacV5-Otu-000010->BacV5-Otu-000040=correl_spearman	3.73452396962293e-06	3.73452396962293e-06	false	NA	BacV5-Otu-000010->BacV5-Otu-000040=correl_spearman	3.73e-06
212240	correl_spearman	NA	mutualExclusion	BacV5-Otu-000008	Otrad-Otu-00024	BacV5-Otu-000008->Otrad-Otu-00024=correl_spearman	6.5157053641407e-06	6.5157053641407e-06	false	NA	BacV5-Otu-000008->Otrad-Otu-00024=correl_spearman	6.52e-06
212242	correl_spearman	NA	copresence	BacV5-Otu-000196	BacV5-Otu-000175	BacV5-Otu-000196->BacV5-Otu-000175=correl_spearman	1.19480511386882e-05	1.19480511386882e-05	false	NA	BacV5-Otu-000196->BacV5-Otu-000175=correl_spearman	0.600917867513368
212243	correl_spearman	NA	mutualExclusion	BacV5-Otu-000006	BacV5-Otu-000347	BacV5-Otu-000006->BacV5-Otu-000347=correl_spearman	0.000935736679631649	0.000935736679631649	false	NA	BacV5-Otu-000006->BacV5-Otu-000347=correl_spearman	0.00093574
212244	correl_spearman	NA	copresence	Ftrad-Otu-00353	Ftrad-Otu-00176	Ftrad-Otu-00353->Ftrad-Otu-00176=correl_spearman	1.702442901097e-07	1.702442901097e-07	false	NA	Ftrad-Otu-00353->Ftrad-Otu-00176=correl_spearman	0.68493859386683
212247	correl_spearman	NA	copresence	Ftrad-Otu-00185	Ftrad-Otu-00020	Ftrad-Otu-00185->Ftrad-Otu-00020=correl_spearman	1.27272819416824e-06	1.27272819416824e-06	false	NA	Ftrad-Otu-00185->Ftrad-Otu-00020=correl_spearman	0.648906516600025
212249	correl_spearman	NA	copresence	Ftrad-Otu-00076	BacV5-Otu-000042	Ftrad-Otu-00076->BacV5-Otu-000042=correl_spearman	5.19989200700177e-05	5.19989200700177e-05	false	NA	Ftrad-Otu-00076->BacV5-Otu-000042=correl_spearman	0.563566263782983
212250	correl_spearman	NA	mutualExclusion	BacV5-Otu-000347	BacV5-Otu-000040	BacV5-Otu-000347->BacV5-Otu-000040=correl_spearman	6.44558761919711e-09	6.44558761919711e-09	false	NA	BacV5-Otu-000347->BacV5-Otu-000040=correl_spearman	-0.732925545778287
212252	correl_spearman	NA	copresence	BacV5-Otu-000034	BacV5-Otu-000098	BacV5-Otu-000034->BacV5-Otu-000098=correl_spearman	0.000187814702949041	0.000187814702949041	false	NA	BacV5-Otu-000034->BacV5-Otu-000098=correl_spearman	0.00018781
212253	correl_spearman	NA	copresence	Ftrad-Otu-00005	BacV5-Otu-000027	Ftrad-Otu-00005->BacV5-Otu-000027=correl_spearman	7.44581753124862e-05	7.44581753124862e-05	false	NA	Ftrad-Otu-00005->BacV5-Otu-000027=correl_spearman	0.553590694356372
212255	correl_spearman	NA	mutualExclusion	Otrad-Otu-00024	BacV5-Otu-000115	Otrad-Otu-00024->BacV5-Otu-000115=correl_spearman	1.65538676240029e-05	1.65538676240029e-05	false	NA	Otrad-Otu-00024->BacV5-Otu-000115=correl_spearman	-0.593086724046857
212258	correl_spearman	NA	copresence	BacV5-Otu-000164	BacV5-Otu-000065	BacV5-Otu-000164->BacV5-Otu-000065=correl_spearman	4.90944182072184e-05	4.90944182072184e-05	false	NA	BacV5-Otu-000164->BacV5-Otu-000065=correl_spearman	0.565129697136551
212261	correl_spearman	NA	copresence	BacV5-Otu-000085	BacV5-Otu-000014	BacV5-Otu-000085->BacV5-Otu-000014=correl_spearman	0.000150885075591356	0.000150885075591356	false	NA	BacV5-Otu-000085->BacV5-Otu-000014=correl_spearman	0.532838724789846
212262	correl_spearman	NA	copresence	Otrad-Otu-00001	BacV5-Otu-000159	Otrad-Otu-00001->BacV5-Otu-000159=correl_spearman	2.14785973791098e-05	2.14785973791098e-05	false	NA	Otrad-Otu-00001->BacV5-Otu-000159=correl_spearman	0.586655680103125
212263	correl_spearman	NA	copresence	Ftrad-Otu-00059	Ftrad-Otu-00012	Ftrad-Otu-00059->Ftrad-Otu-00012=correl_spearman	8.90455929525302e-06	8.90455929525302e-06	false	NA	Ftrad-Otu-00059->Ftrad-Otu-00012=correl_spearman	0.607778357347863
212264	correl_spearman	NA	copresence	Ftrad-Otu-00098	Ftrad-Otu-00311	Ftrad-Otu-00098->Ftrad-Otu-00311=correl_spearman	3.77164965925658e-12	3.77164965925658e-12	false	NA	Ftrad-Otu-00098->Ftrad-Otu-00311=correl_spearman	0
212267	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00055	BacV5-Otu-000103	Ftrad-Otu-00055->BacV5-Otu-000103=correl_spearman	0.000126421847997937	0.000126421847997937	false	NA	Ftrad-Otu-00055->BacV5-Otu-000103=correl_spearman	-0.538183881331116
212268	correl_spearman	NA	mutualExclusion	BacV5-Otu-000194	Ftrad-Otu-00006	BacV5-Otu-000194->Ftrad-Otu-00006=correl_spearman	1.07793912051957e-06	1.07793912051957e-06	false	NA	BacV5-Otu-000194->Ftrad-Otu-00006=correl_spearman	1.08e-06
