SUID	cooc_method	interaction	interactionType	Node1	Node2	name	pval	qval	selected	shared.interaction	shared.name	weight
230411	correl_spearman	NA	copresence	BacV5-Otu-000315	BacV5-Otu-000144	BacV5-Otu-000315->BacV5-Otu-000144=correl_spearman	3.88212761937012e-09	3.88212761937012e-09	false	NA	BacV5-Otu-000315->BacV5-Otu-000144=correl_spearman	0.728019094189854
230417	correl_spearman	NA	copresence	BacV5-Otu-000172	BacV5-Otu-000095	BacV5-Otu-000172->BacV5-Otu-000095=correl_spearman	7.35422800435259e-09	7.35422800435259e-09	false	NA	BacV5-Otu-000172->BacV5-Otu-000095=correl_spearman	0.719744558481252
230420	correl_spearman	NA	copresence	BacV5-Otu-000132	BacV5-Otu-000052	BacV5-Otu-000132->BacV5-Otu-000052=correl_spearman	1.40756295508027e-11	1.40756295508027e-11	false	NA	BacV5-Otu-000132->BacV5-Otu-000052=correl_spearman	0.787874361682854
230423	correl_spearman	NA	copresence	BacV5-Otu-000205	BacV5-Otu-000004	BacV5-Otu-000205->BacV5-Otu-000004=correl_spearman	0	0	false	NA	BacV5-Otu-000205->BacV5-Otu-000004=correl_spearman	0.878868018661339
230425	correl_spearman	NA	mutualExclusion	BacV5-Otu-000097	Ftrad-Otu-00017	BacV5-Otu-000097->Ftrad-Otu-00017=correl_spearman	0.000259980442513408	0.000259980442513408	false	NA	BacV5-Otu-000097->Ftrad-Otu-00017=correl_spearman	0.00025998
230428	correl_spearman	NA	copresence	BacV5-Otu-000041	BacV5-Otu-000090	BacV5-Otu-000041->BacV5-Otu-000090=correl_spearman	1.77635683940025e-15	1.77635683940025e-15	false	NA	BacV5-Otu-000041->BacV5-Otu-000090=correl_spearman	0
230431	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00073	Ftrad-Otu-00005	Ftrad-Otu-00073->Ftrad-Otu-00005=correl_spearman	7.08634702593081e-05	7.08634702593081e-05	false	NA	Ftrad-Otu-00073->Ftrad-Otu-00005=correl_spearman	-0.543640660161805
230433	correl_spearman	NA	copresence	BacV5-Otu-000004	BacV5-Otu-000102	BacV5-Otu-000004->BacV5-Otu-000102=correl_spearman	1.64614721853695e-09	1.64614721853695e-09	false	NA	BacV5-Otu-000004->BacV5-Otu-000102=correl_spearman	0
230439	correl_spearman	NA	copresence	BacV5-Otu-000145	BacV5-Otu-000131	BacV5-Otu-000145->BacV5-Otu-000131=correl_spearman	1.42008627079804e-12	1.42008627079804e-12	false	NA	BacV5-Otu-000145->BacV5-Otu-000131=correl_spearman	0.807067815475398
230442	correl_spearman	NA	mutualExclusion	BacV5-Otu-000357	BacV5-Otu-000104	BacV5-Otu-000357->BacV5-Otu-000104=correl_spearman	0.000420047058012685	0.000420047058012685	false	NA	BacV5-Otu-000357->BacV5-Otu-000104=correl_spearman	-0.488969824040254
230449	correl_spearman	NA	copresence	BacV5-Otu-000004	BacV5-Otu-000119	BacV5-Otu-000004->BacV5-Otu-000119=correl_spearman	3.94129173741931e-14	3.94129173741931e-14	false	NA	BacV5-Otu-000004->BacV5-Otu-000119=correl_spearman	0
230451	correl_spearman	NA	copresence	BacV5-Otu-000519	BacV5-Otu-000131	BacV5-Otu-000519->BacV5-Otu-000131=correl_spearman	4.66189087333646e-10	4.66189087333646e-10	false	NA	BacV5-Otu-000519->BacV5-Otu-000131=correl_spearman	0.753099019666552
230453	correl_spearman	NA	copresence	BacV5-Otu-000030	BacV5-Otu-000145	BacV5-Otu-000030->BacV5-Otu-000145=correl_spearman	1.60363222700965e-09	1.60363222700965e-09	false	NA	BacV5-Otu-000030->BacV5-Otu-000145=correl_spearman	0
230455	correl_spearman	NA	copresence	BacV5-Otu-000030	BacV5-Otu-000045	BacV5-Otu-000030->BacV5-Otu-000045=correl_spearman	5.46035971993319e-09	5.46035971993319e-09	false	NA	BacV5-Otu-000030->BacV5-Otu-000045=correl_spearman	1e-08
230458	correl_spearman	NA	copresence	BacV5-Otu-000169	BacV5-Otu-000072	BacV5-Otu-000169->BacV5-Otu-000072=correl_spearman	8.37921509955208e-10	8.37921509955208e-10	false	NA	BacV5-Otu-000169->BacV5-Otu-000072=correl_spearman	0.746501831214174
230461	correl_spearman	NA	copresence	BacV5-Otu-000171	BacV5-Otu-000074	BacV5-Otu-000171->BacV5-Otu-000074=correl_spearman	2.03221686145838e-08	2.03221686145838e-08	false	NA	BacV5-Otu-000171->BacV5-Otu-000074=correl_spearman	0.705811597681356
230466	correl_spearman	NA	copresence	BacV5-Otu-000059	BacV5-Otu-000149	BacV5-Otu-000059->BacV5-Otu-000149=correl_spearman	4.46531700504238e-13	4.46531700504238e-13	false	NA	BacV5-Otu-000059->BacV5-Otu-000149=correl_spearman	0
230467	correl_spearman	NA	copresence	BacV5-Otu-000072	BacV5-Otu-000205	BacV5-Otu-000072->BacV5-Otu-000205=correl_spearman	0	0	false	NA	BacV5-Otu-000072->BacV5-Otu-000205=correl_spearman	0
230469	correl_spearman	NA	mutualExclusion	BacV5-Otu-000315	BacV5-Otu-000191	BacV5-Otu-000315->BacV5-Otu-000191=correl_spearman	9.53339708182899e-05	9.53339708182899e-05	false	NA	BacV5-Otu-000315->BacV5-Otu-000191=correl_spearman	-0.535232139802405
230474	correl_spearman	NA	mutualExclusion	BacV5-Otu-000194	Ftrad-Otu-00050	BacV5-Otu-000194->Ftrad-Otu-00050=correl_spearman	0.000285645606046936	0.000285645606046936	false	NA	BacV5-Otu-000194->Ftrad-Otu-00050=correl_spearman	0.00028565
230479	correl_spearman	NA	copresence	BacV5-Otu-000558	BacV5-Otu-000253	BacV5-Otu-000558->BacV5-Otu-000253=correl_spearman	0	0	false	NA	BacV5-Otu-000558->BacV5-Otu-000253=correl_spearman	0.868792381359754
230486	correl_spearman	NA	copresence	Ftrad-Otu-00029	BacV5-Otu-000338	Ftrad-Otu-00029->BacV5-Otu-000338=correl_spearman	2.34551256195203e-09	2.34551256195203e-09	false	NA	Ftrad-Otu-00029->BacV5-Otu-000338=correl_spearman	0.734299745923691
230487	correl_spearman	NA	copresence	BacV5-Otu-000056	BacV5-Otu-000203	BacV5-Otu-000056->BacV5-Otu-000203=correl_spearman	7.86730902646582e-10	7.86730902646582e-10	false	NA	BacV5-Otu-000056->BacV5-Otu-000203=correl_spearman	0
230489	correl_spearman	NA	copresence	Ftrad-Otu-00064	Ftrad-Otu-00008	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0	0	false	NA	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0.940660192720732
230493	correl_spearman	NA	copresence	BacV5-Otu-000098	BacV5-Otu-000154	BacV5-Otu-000098->BacV5-Otu-000154=correl_spearman	5.55111512312578e-14	5.55111512312578e-14	false	NA	BacV5-Otu-000098->BacV5-Otu-000154=correl_spearman	0
230494	correl_spearman	NA	copresence	BacV5-Otu-000056	BacV5-Otu-000103	BacV5-Otu-000056->BacV5-Otu-000103=correl_spearman	0	0	false	NA	BacV5-Otu-000056->BacV5-Otu-000103=correl_spearman	0
230496	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000027	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	6.056211088179e-10	6.056211088179e-10	false	NA	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	0.750185304052081
230498	correl_spearman	NA	copresence	BacV5-Otu-000205	BacV5-Otu-000168	BacV5-Otu-000205->BacV5-Otu-000168=correl_spearman	1.60956803441081e-09	1.60956803441081e-09	false	NA	BacV5-Otu-000205->BacV5-Otu-000168=correl_spearman	0.738858541974748
230500	correl_spearman	NA	copresence	BacV5-Otu-000330	BacV5-Otu-000072	BacV5-Otu-000330->BacV5-Otu-000072=correl_spearman	1.09690034832965e-13	1.09690034832965e-13	false	NA	BacV5-Otu-000330->BacV5-Otu-000072=correl_spearman	0.825797037838435
230504	correl_spearman	NA	copresence	BacV5-Otu-000294	BacV5-Otu-000219	BacV5-Otu-000294->BacV5-Otu-000219=correl_spearman	2.41662245770158e-12	2.41662245770158e-12	false	NA	BacV5-Otu-000294->BacV5-Otu-000219=correl_spearman	0.802838675023405
230505	correl_spearman	NA	mutualExclusion	Otrad-Otu-00002	BacV5-Otu-000090	Otrad-Otu-00002->BacV5-Otu-000090=correl_spearman	1.48420865597743e-08	1.48420865597743e-08	false	NA	Otrad-Otu-00002->BacV5-Otu-000090=correl_spearman	-0.710224484314304
230506	correl_spearman	NA	mutualExclusion	BacV5-Otu-000097	BacV5-Otu-001164	BacV5-Otu-000097->BacV5-Otu-001164=correl_spearman	9.94984748592387e-07	9.94984748592387e-07	false	NA	BacV5-Otu-000097->BacV5-Otu-001164=correl_spearman	9.9e-07
230508	correl_spearman	NA	copresence	BacV5-Otu-000004	BacV5-Otu-000166	BacV5-Otu-000004->BacV5-Otu-000166=correl_spearman	1.05624398116788e-11	1.05624398116788e-11	false	NA	BacV5-Otu-000004->BacV5-Otu-000166=correl_spearman	0
230510	correl_spearman	NA	copresence	BacV5-Otu-000030	BacV5-Otu-000192	BacV5-Otu-000030->BacV5-Otu-000192=correl_spearman	8.88178419700125e-16	8.88178419700125e-16	false	NA	BacV5-Otu-000030->BacV5-Otu-000192=correl_spearman	0
230511	correl_spearman	NA	copresence	BacV5-Otu-000119	BacV5-Otu-000169	BacV5-Otu-000119->BacV5-Otu-000169=correl_spearman	4.19797530071264e-12	4.19797530071264e-12	false	NA	BacV5-Otu-000119->BacV5-Otu-000169=correl_spearman	0
230512	correl_spearman	NA	copresence	BacV5-Otu-000103	BacV5-Otu-000144	BacV5-Otu-000103->BacV5-Otu-000144=correl_spearman	2.08140571444915e-09	2.08140571444915e-09	false	NA	BacV5-Otu-000103->BacV5-Otu-000144=correl_spearman	0
230513	correl_spearman	NA	copresence	BacV5-Otu-000145	BacV5-Otu-000095	BacV5-Otu-000145->BacV5-Otu-000095=correl_spearman	3.24851257005321e-13	3.24851257005321e-13	false	NA	BacV5-Otu-000145->BacV5-Otu-000095=correl_spearman	0.818169769676216
230514	correl_spearman	NA	copresence	BacV5-Otu-000330	BacV5-Otu-000089	BacV5-Otu-000330->BacV5-Otu-000089=correl_spearman	3.40744077398369e-09	3.40744077398369e-09	false	NA	BacV5-Otu-000330->BacV5-Otu-000089=correl_spearman	0.729664993114474
230517	correl_spearman	NA	copresence	BacV5-Otu-000161	BacV5-Otu-000406	BacV5-Otu-000161->BacV5-Otu-000406=correl_spearman	8.51207992980108e-12	8.51207992980108e-12	false	NA	BacV5-Otu-000161->BacV5-Otu-000406=correl_spearman	0
230519	correl_spearman	NA	copresence	BacV5-Otu-000136	BacV5-Otu-000041	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	7.30511540147916e-09	7.30511540147916e-09	false	NA	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	0.719833210575334
230526	correl_spearman	NA	mutualExclusion	BacV5-Otu-000583	BacV5-Otu-000075	BacV5-Otu-000583->BacV5-Otu-000075=correl_spearman	0.000500915438829352	0.000500915438829352	false	NA	BacV5-Otu-000583->BacV5-Otu-000075=correl_spearman	-0.482949260377202
230528	correl_spearman	NA	copresence	BacV5-Otu-000288	BacV5-Otu-000141	BacV5-Otu-000288->BacV5-Otu-000141=correl_spearman	1.86718418504483e-10	1.86718418504483e-10	false	NA	BacV5-Otu-000288->BacV5-Otu-000141=correl_spearman	0.762918920704524
230535	correl_spearman	NA	copresence	BacV5-Otu-000164	BacV5-Otu-000382	BacV5-Otu-000164->BacV5-Otu-000382=correl_spearman	1.66561353598382e-09	1.66561353598382e-09	false	NA	BacV5-Otu-000164->BacV5-Otu-000382=correl_spearman	0
230537	correl_spearman	NA	copresence	BacV5-Otu-000072	BacV5-Otu-000269	BacV5-Otu-000072->BacV5-Otu-000269=correl_spearman	0	0	false	NA	BacV5-Otu-000072->BacV5-Otu-000269=correl_spearman	0
230539	correl_spearman	NA	copresence	BacV5-Otu-000074	BacV5-Otu-000177	BacV5-Otu-000074->BacV5-Otu-000177=correl_spearman	1.44551037806195e-13	1.44551037806195e-13	false	NA	BacV5-Otu-000074->BacV5-Otu-000177=correl_spearman	0
230540	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000074	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	2.84880208312188e-09	2.84880208312188e-09	false	NA	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	0.731901559865713
230542	correl_spearman	NA	copresence	Otrad-Otu-00042	Otrad-Otu-00055	Otrad-Otu-00042->Otrad-Otu-00055=correl_spearman	1.85811810382575e-10	1.85811810382575e-10	false	NA	Otrad-Otu-00042->Otrad-Otu-00055=correl_spearman	0
230544	correl_spearman	NA	copresence	Ftrad-Otu-00064	BacV5-Otu-000084	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	0	0	false	NA	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	0.934975283138196
230546	correl_spearman	NA	copresence	BacV5-Otu-000115	BacV5-Otu-000219	BacV5-Otu-000115->BacV5-Otu-000219=correl_spearman	8.97057539361867e-10	8.97057539361867e-10	false	NA	BacV5-Otu-000115->BacV5-Otu-000219=correl_spearman	0
230549	correl_spearman	NA	copresence	Ftrad-Otu-00052	BacV5-Otu-000382	Ftrad-Otu-00052->BacV5-Otu-000382=correl_spearman	3.89083032459325e-09	3.89083032459325e-09	false	NA	Ftrad-Otu-00052->BacV5-Otu-000382=correl_spearman	0.727990710206676
230550	correl_spearman	NA	copresence	BacV5-Otu-000183	BacV5-Otu-000096	BacV5-Otu-000183->BacV5-Otu-000096=correl_spearman	3.38928884957568e-12	3.38928884957568e-12	false	NA	BacV5-Otu-000183->BacV5-Otu-000096=correl_spearman	0.800081400081399
230562	correl_spearman	NA	copresence	BacV5-Otu-000172	BacV5-Otu-000034	BacV5-Otu-000172->BacV5-Otu-000034=correl_spearman	4.44130288101974e-11	4.44130288101974e-11	false	NA	BacV5-Otu-000172->BacV5-Otu-000034=correl_spearman	0.777257606403476
230564	correl_spearman	NA	copresence	BacV5-Otu-000440	BacV5-Otu-000285	BacV5-Otu-000440->BacV5-Otu-000285=correl_spearman	2.87301293866449e-11	2.87301293866449e-11	false	NA	BacV5-Otu-000440->BacV5-Otu-000285=correl_spearman	0.78136717483006
230567	correl_spearman	NA	mutualExclusion	BacV5-Otu-000409	Ftrad-Otu-00234	BacV5-Otu-000409->Ftrad-Otu-00234=correl_spearman	0.000177794848118862	0.000177794848118862	false	NA	BacV5-Otu-000409->Ftrad-Otu-00234=correl_spearman	0.00017779
230569	correl_spearman	NA	mutualExclusion	Otrad-Otu-00002	Ftrad-Otu-00056	Otrad-Otu-00002->Ftrad-Otu-00056=correl_spearman	0.000562385223017992	0.000562385223017992	false	NA	Otrad-Otu-00002->Ftrad-Otu-00056=correl_spearman	-0.478922866948014
230571	correl_spearman	NA	copresence	BacV5-Otu-000095	BacV5-Otu-000189	BacV5-Otu-000095->BacV5-Otu-000189=correl_spearman	1.47334444644542e-09	1.47334444644542e-09	false	NA	BacV5-Otu-000095->BacV5-Otu-000189=correl_spearman	0
230574	correl_spearman	NA	mutualExclusion	BacV5-Otu-000152	Ftrad-Otu-00033	BacV5-Otu-000152->Ftrad-Otu-00033=correl_spearman	0.000834502880148968	0.000834502880148968	false	NA	BacV5-Otu-000152->Ftrad-Otu-00033=correl_spearman	0.0008345
230575	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00017	BacV5-Otu-000319	Ftrad-Otu-00017->BacV5-Otu-000319=correl_spearman	0.000605003039985563	0.000605003039985563	false	NA	Ftrad-Otu-00017->BacV5-Otu-000319=correl_spearman	-0.476353264784263
230583	correl_spearman	NA	mutualExclusion	BacV5-Otu-000176	BacV5-Otu-000357	BacV5-Otu-000176->BacV5-Otu-000357=correl_spearman	0.000975307111622081	0.000975307111622081	false	NA	BacV5-Otu-000176->BacV5-Otu-000357=correl_spearman	0.00097531
230587	correl_spearman	NA	mutualExclusion	BacV5-Otu-000205	Ftrad-Otu-00011	BacV5-Otu-000205->Ftrad-Otu-00011=correl_spearman	7.98260248568994e-07	7.98260248568994e-07	false	NA	BacV5-Otu-000205->Ftrad-Otu-00011=correl_spearman	8e-07
230592	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00234	BacV5-Otu-000253	Ftrad-Otu-00234->BacV5-Otu-000253=correl_spearman	9.4669852936935e-06	9.4669852936935e-06	false	NA	Ftrad-Otu-00234->BacV5-Otu-000253=correl_spearman	-0.594685911293167
230594	correl_spearman	NA	copresence	BacV5-Otu-000034	BacV5-Otu-000098	BacV5-Otu-000034->BacV5-Otu-000098=correl_spearman	0	0	false	NA	BacV5-Otu-000034->BacV5-Otu-000098=correl_spearman	0
230597	correl_spearman	NA	mutualExclusion	BacV5-Otu-000063	BacV5-Otu-000179	BacV5-Otu-000063->BacV5-Otu-000179=correl_spearman	0.000583307865825722	0.000583307865825722	false	NA	BacV5-Otu-000063->BacV5-Otu-000179=correl_spearman	0.00058331
230600	correl_spearman	NA	copresence	Ftrad-Otu-00029	BacV5-Otu-000658	Ftrad-Otu-00029->BacV5-Otu-000658=correl_spearman	3.3302693935866e-10	3.3302693935866e-10	false	NA	Ftrad-Otu-00029->BacV5-Otu-000658=correl_spearman	0.756774522440463
230601	correl_spearman	NA	copresence	Ftrad-Otu-00029	BacV5-Otu-000558	Ftrad-Otu-00029->BacV5-Otu-000558=correl_spearman	1.90611637584936e-10	1.90611637584936e-10	false	NA	Ftrad-Otu-00029->BacV5-Otu-000558=correl_spearman	0.76270355827232
230602	correl_spearman	NA	copresence	BacV5-Otu-000141	BacV5-Otu-000192	BacV5-Otu-000141->BacV5-Otu-000192=correl_spearman	8.41571257126361e-12	8.41571257126361e-12	false	NA	BacV5-Otu-000141->BacV5-Otu-000192=correl_spearman	0
230604	correl_spearman	NA	copresence	BacV5-Otu-000219	BacV5-Otu-000207	BacV5-Otu-000219->BacV5-Otu-000207=correl_spearman	1.05250608228857e-09	1.05250608228857e-09	false	NA	BacV5-Otu-000219->BacV5-Otu-000207=correl_spearman	0.743868824103412
230605	correl_spearman	NA	copresence	BacV5-Otu-000315	BacV5-Otu-000130	BacV5-Otu-000315->BacV5-Otu-000130=correl_spearman	1.86700843674004e-09	1.86700843674004e-09	false	NA	BacV5-Otu-000315->BacV5-Otu-000130=correl_spearman	0.737075622628932
230606	correl_spearman	NA	copresence	BacV5-Otu-000315	BacV5-Otu-000030	BacV5-Otu-000315->BacV5-Otu-000030=correl_spearman	1.92502680462781e-11	1.92502680462781e-11	false	NA	BacV5-Otu-000315->BacV5-Otu-000030=correl_spearman	0.785052583185785
230607	correl_spearman	NA	copresence	BacV5-Otu-000177	BacV5-Otu-000144	BacV5-Otu-000177->BacV5-Otu-000144=correl_spearman	1.56600450385014e-08	1.56600450385014e-08	false	NA	BacV5-Otu-000177->BacV5-Otu-000144=correl_spearman	0.709477989369688
230608	correl_spearman	NA	mutualExclusion	BacV5-Otu-000406	BacV5-Otu-000009	BacV5-Otu-000406->BacV5-Otu-000009=correl_spearman	0.000189388688310421	0.000189388688310421	false	NA	BacV5-Otu-000406->BacV5-Otu-000009=correl_spearman	-0.514747075756619
230609	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00064	BacV5-Otu-000357	Ftrad-Otu-00064->BacV5-Otu-000357=correl_spearman	0.000793063749819245	0.000793063749819245	false	NA	Ftrad-Otu-00064->BacV5-Otu-000357=correl_spearman	-0.466631977388528
230612	correl_spearman	NA	mutualExclusion	BacV5-Otu-000009	BacV5-Otu-000059	BacV5-Otu-000009->BacV5-Otu-000059=correl_spearman	2.40085477956065e-05	2.40085477956065e-05	false	NA	BacV5-Otu-000009->BacV5-Otu-000059=correl_spearman	2.401e-05
230614	correl_spearman	NA	copresence	BacV5-Otu-000172	BacV5-Otu-000098	BacV5-Otu-000172->BacV5-Otu-000098=correl_spearman	1.17373122332509e-09	1.17373122332509e-09	false	NA	BacV5-Otu-000172->BacV5-Otu-000098=correl_spearman	0.742596182970962
230616	correl_spearman	NA	mutualExclusion	BacV5-Otu-000194	Ftrad-Otu-00006	BacV5-Otu-000194->Ftrad-Otu-00006=correl_spearman	0.000212690827781081	0.000212690827781081	false	NA	BacV5-Otu-000194->Ftrad-Otu-00006=correl_spearman	0.00021269
230618	correl_spearman	NA	copresence	BacV5-Otu-000341	BacV5-Otu-000073	BacV5-Otu-000341->BacV5-Otu-000073=correl_spearman	1.50249389596624e-08	1.50249389596624e-08	false	NA	BacV5-Otu-000341->BacV5-Otu-000073=correl_spearman	0.710054343165516
230620	correl_spearman	NA	copresence	BacV5-Otu-000205	BacV5-Otu-000107	BacV5-Otu-000205->BacV5-Otu-000107=correl_spearman	1.174371710988e-11	1.174371710988e-11	false	NA	BacV5-Otu-000205->BacV5-Otu-000107=correl_spearman	0.789483385165071
230622	correl_spearman	NA	copresence	BacV5-Otu-000073	BacV5-Otu-000312	BacV5-Otu-000073->BacV5-Otu-000312=correl_spearman	1.61959334832318e-11	1.61959334832318e-11	false	NA	BacV5-Otu-000073->BacV5-Otu-000312=correl_spearman	0
230623	correl_spearman	NA	copresence	BacV5-Otu-000161	BacV5-Otu-000136	BacV5-Otu-000161->BacV5-Otu-000136=correl_spearman	8.94687701702424e-09	8.94687701702424e-09	false	NA	BacV5-Otu-000161->BacV5-Otu-000136=correl_spearman	0.717132944253857
230625	correl_spearman	NA	copresence	BacV5-Otu-000275	BacV5-Otu-000382	BacV5-Otu-000275->BacV5-Otu-000382=correl_spearman	2.28579977168408e-09	2.28579977168408e-09	false	NA	BacV5-Otu-000275->BacV5-Otu-000382=correl_spearman	0
230626	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00073	Ftrad-Otu-00008	Ftrad-Otu-00073->Ftrad-Otu-00008=correl_spearman	3.35028142584015e-06	3.35028142584015e-06	false	NA	Ftrad-Otu-00073->Ftrad-Otu-00008=correl_spearman	-0.617562163197345
230629	correl_spearman	NA	copresence	BacV5-Otu-000354	BacV5-Otu-000052	BacV5-Otu-000354->BacV5-Otu-000052=correl_spearman	1.74764147597983e-09	1.74764147597983e-09	false	NA	BacV5-Otu-000354->BacV5-Otu-000052=correl_spearman	0.737871699815912
230630	correl_spearman	NA	mutualExclusion	BacV5-Otu-000409	Ftrad-Otu-00017	BacV5-Otu-000409->Ftrad-Otu-00017=correl_spearman	7.77321559228827e-05	7.77321559228827e-05	false	NA	BacV5-Otu-000409->Ftrad-Otu-00017=correl_spearman	7.773e-05
230632	correl_spearman	NA	copresence	BacV5-Otu-000237	BacV5-Otu-000164	BacV5-Otu-000237->BacV5-Otu-000164=correl_spearman	6.19726492345762e-13	6.19726492345762e-13	false	NA	BacV5-Otu-000237->BacV5-Otu-000164=correl_spearman	0.813419730523349
230633	correl_spearman	NA	copresence	BacV5-Otu-000083	BacV5-Otu-000253	BacV5-Otu-000083->BacV5-Otu-000253=correl_spearman	1.72941798659565e-08	1.72941798659565e-08	false	NA	BacV5-Otu-000083->BacV5-Otu-000253=correl_spearman	2e-08
230636	correl_spearman	NA	copresence	BacV5-Otu-000158	BacV5-Otu-000113	BacV5-Otu-000158->BacV5-Otu-000113=correl_spearman	7.08013647710004e-11	7.08013647710004e-11	false	NA	BacV5-Otu-000158->BacV5-Otu-000113=correl_spearman	0.772737557328273
230642	correl_spearman	NA	mutualExclusion	BacV5-Otu-000149	BacV5-Otu-000357	BacV5-Otu-000149->BacV5-Otu-000357=correl_spearman	5.3504818250838e-05	5.3504818250838e-05	false	NA	BacV5-Otu-000149->BacV5-Otu-000357=correl_spearman	5.35e-05
230644	correl_spearman	NA	mutualExclusion	BacV5-Otu-000583	BacV5-Otu-000014	BacV5-Otu-000583->BacV5-Otu-000014=correl_spearman	4.7973300387083e-05	4.7973300387083e-05	false	NA	BacV5-Otu-000583->BacV5-Otu-000014=correl_spearman	-0.554322070024314
230645	correl_spearman	NA	mutualExclusion	BacV5-Otu-000177	BacV5-Otu-000191	BacV5-Otu-000177->BacV5-Otu-000191=correl_spearman	4.91290473536576e-06	4.91290473536576e-06	false	NA	BacV5-Otu-000177->BacV5-Otu-000191=correl_spearman	4.91e-06
230646	correl_spearman	NA	copresence	BacV5-Otu-000056	BacV5-Otu-000097	BacV5-Otu-000056->BacV5-Otu-000097=correl_spearman	5.30890664762751e-10	5.30890664762751e-10	false	NA	BacV5-Otu-000056->BacV5-Otu-000097=correl_spearman	0
230649	correl_spearman	NA	copresence	BacV5-Otu-000043	BacV5-Otu-000127	BacV5-Otu-000043->BacV5-Otu-000127=correl_spearman	7.17178094689075e-10	7.17178094689075e-10	false	NA	BacV5-Otu-000043->BacV5-Otu-000127=correl_spearman	0
230655	correl_spearman	NA	copresence	BacV5-Otu-000098	BacV5-Otu-000040	BacV5-Otu-000098->BacV5-Otu-000040=correl_spearman	1.26112453813221e-11	1.26112453813221e-11	false	NA	BacV5-Otu-000098->BacV5-Otu-000040=correl_spearman	0.788852277729627
