SUID	cooc_method	interaction	interactionType	Node1	Node2	name	pval	qval	selected	shared.interaction	shared.name	weight
169992	correl_spearman	NA	mutualExclusion	BacV5-Otu-000074	BacV5-Otu-000347	BacV5-Otu-000074->BacV5-Otu-000347=correl_spearman	1.24530027467706e-06	1.24530027467706e-06	false	NA	BacV5-Otu-000074->BacV5-Otu-000347=correl_spearman	1.25e-06
169995	correl_spearman	NA	copresence	BacV5-Otu-000243	BacV5-Otu-000812	BacV5-Otu-000243->BacV5-Otu-000812=correl_spearman	1.1547348097718e-06	1.1547348097718e-06	false	NA	BacV5-Otu-000243->BacV5-Otu-000812=correl_spearman	1.15e-06
169998	correl_spearman	NA	copresence	BacV5-Otu-000714	BacV5-Otu-000002	BacV5-Otu-000714->BacV5-Otu-000002=correl_spearman	1.53359582033552e-07	1.53359582033552e-07	false	NA	BacV5-Otu-000714->BacV5-Otu-000002=correl_spearman	0.698985825270376
170001	correl_spearman	NA	copresence	BacV5-Otu-000574	Ftrad-Otu-00138	BacV5-Otu-000574->Ftrad-Otu-00138=correl_spearman	7.63980993356839e-07	7.63980993356839e-07	false	NA	BacV5-Otu-000574->Ftrad-Otu-00138=correl_spearman	7.6e-07
170004	correl_spearman	NA	copresence	BacV5-Otu-000071	BacV5-Otu-000401	BacV5-Otu-000071->BacV5-Otu-000401=correl_spearman	1.70927406006882e-07	1.70927406006882e-07	false	NA	BacV5-Otu-000071->BacV5-Otu-000401=correl_spearman	1.7e-07
170007	correl_spearman	NA	copresence	BacV5-Otu-000130	BacV5-Otu-000144	BacV5-Otu-000130->BacV5-Otu-000144=correl_spearman	1.10650610896101e-09	1.10650610896101e-09	false	NA	BacV5-Otu-000130->BacV5-Otu-000144=correl_spearman	0
170009	correl_spearman	NA	mutualExclusion	BacV5-Otu-000036	BacV5-Otu-000229	BacV5-Otu-000036->BacV5-Otu-000229=correl_spearman	0.00047450045744224	0.00047450045744224	false	NA	BacV5-Otu-000036->BacV5-Otu-000229=correl_spearman	0.0004745
170011	correl_spearman	NA	copresence	BacV5-Otu-000033	BacV5-Otu-000074	BacV5-Otu-000033->BacV5-Otu-000074=correl_spearman	1.19321151503815e-05	1.19321151503815e-05	false	NA	BacV5-Otu-000033->BacV5-Otu-000074=correl_spearman	1.193e-05
170014	correl_spearman	NA	copresence	Ftrad-Otu-00006	BacV5-Otu-000301	Ftrad-Otu-00006->BacV5-Otu-000301=correl_spearman	2.03511677310253e-06	2.03511677310253e-06	false	NA	Ftrad-Otu-00006->BacV5-Otu-000301=correl_spearman	0.652048540189835
170017	correl_spearman	NA	mutualExclusion	BacV5-Otu-000011	BacV5-Otu-000348	BacV5-Otu-000011->BacV5-Otu-000348=correl_spearman	2.91230325411007e-08	2.91230325411007e-08	false	NA	BacV5-Otu-000011->BacV5-Otu-000348=correl_spearman	3e-08
170019	correl_spearman	NA	mutualExclusion	BacV5-Otu-000276	BacV5-Otu-000036	BacV5-Otu-000276->BacV5-Otu-000036=correl_spearman	0.000254926431304758	0.000254926431304758	false	NA	BacV5-Otu-000276->BacV5-Otu-000036=correl_spearman	-0.528074352548039
170022	correl_spearman	NA	copresence	BacV5-Otu-000866	Ftrad-Otu-00233	BacV5-Otu-000866->Ftrad-Otu-00233=correl_spearman	1.4432899320127e-15	1.4432899320127e-15	false	NA	BacV5-Otu-000866->Ftrad-Otu-00233=correl_spearman	0
170025	correl_spearman	NA	copresence	BacV5-Otu-000445	BacV5-Otu-000601	BacV5-Otu-000445->BacV5-Otu-000601=correl_spearman	1.17199020532865e-06	1.17199020532865e-06	false	NA	BacV5-Otu-000445->BacV5-Otu-000601=correl_spearman	1.17e-06
170028	correl_spearman	NA	mutualExclusion	BacV5-Otu-000006	BacV5-Otu-000010	BacV5-Otu-000006->BacV5-Otu-000010=correl_spearman	0.000258417526253885	0.000258417526253885	false	NA	BacV5-Otu-000006->BacV5-Otu-000010=correl_spearman	0.00025842
170030	correl_spearman	NA	copresence	BacV5-Otu-000467	BacV5-Otu-000144	BacV5-Otu-000467->BacV5-Otu-000144=correl_spearman	2.6902745990931e-06	2.6902745990931e-06	false	NA	BacV5-Otu-000467->BacV5-Otu-000144=correl_spearman	0.646338696605725
170032	correl_spearman	NA	copresence	Ftrad-Otu-00008	BacV5-Otu-000126	Ftrad-Otu-00008->BacV5-Otu-000126=correl_spearman	7.60754881312664e-09	7.60754881312664e-09	false	NA	Ftrad-Otu-00008->BacV5-Otu-000126=correl_spearman	0.742741161837523
170034	correl_spearman	NA	mutualExclusion	BacV5-Otu-000010	Otrad-Otu-00012	BacV5-Otu-000010->Otrad-Otu-00012=correl_spearman	9.29607542055066e-07	9.29607542055066e-07	false	NA	BacV5-Otu-000010->Otrad-Otu-00012=correl_spearman	9.3e-07
170037	correl_spearman	NA	copresence	BacV5-Otu-000042	Ftrad-Otu-00149	BacV5-Otu-000042->Ftrad-Otu-00149=correl_spearman	6.81424885407012e-08	6.81424885407012e-08	false	NA	BacV5-Otu-000042->Ftrad-Otu-00149=correl_spearman	7e-08
170039	correl_spearman	NA	mutualExclusion	BacV5-Otu-000127	BacV5-Otu-000221	BacV5-Otu-000127->BacV5-Otu-000221=correl_spearman	1.25985470085244e-05	1.25985470085244e-05	false	NA	BacV5-Otu-000127->BacV5-Otu-000221=correl_spearman	1.26e-05
170042	correl_spearman	NA	mutualExclusion	BacV5-Otu-000290	BacV5-Otu-000950	BacV5-Otu-000290->BacV5-Otu-000950=correl_spearman	0.000180558688245513	0.000180558688245513	false	NA	BacV5-Otu-000290->BacV5-Otu-000950=correl_spearman	0.00018056
170044	correl_spearman	NA	mutualExclusion	BacV5-Otu-000290	BacV5-Otu-000360	BacV5-Otu-000290->BacV5-Otu-000360=correl_spearman	0.000115694428369895	0.000115694428369895	false	NA	BacV5-Otu-000290->BacV5-Otu-000360=correl_spearman	0.00011569
170046	correl_spearman	NA	copresence	BacV5-Otu-000665	BacV5-Otu-000117	BacV5-Otu-000665->BacV5-Otu-000117=correl_spearman	7.06100780067942e-08	7.06100780067942e-08	false	NA	BacV5-Otu-000665->BacV5-Otu-000117=correl_spearman	0.711255359819623
170047	correl_spearman	NA	copresence	BacV5-Otu-000126	Otrad-Otu-00012	BacV5-Otu-000126->Otrad-Otu-00012=correl_spearman	8.6576468216748e-10	8.6576468216748e-10	false	NA	BacV5-Otu-000126->Otrad-Otu-00012=correl_spearman	0
170050	correl_spearman	NA	mutualExclusion	BacV5-Otu-000930	Ftrad-Otu-00090	BacV5-Otu-000930->Ftrad-Otu-00090=correl_spearman	0.000311335081870423	0.000311335081870423	false	NA	BacV5-Otu-000930->Ftrad-Otu-00090=correl_spearman	0.00031134
170053	correl_spearman	NA	copresence	BacV5-Otu-000122	Ftrad-Otu-00165	BacV5-Otu-000122->Ftrad-Otu-00165=correl_spearman	1.26829563538156e-05	1.26829563538156e-05	false	NA	BacV5-Otu-000122->Ftrad-Otu-00165=correl_spearman	1.268e-05
170055	correl_spearman	NA	copresence	BacV5-Otu-000548	BacV5-Otu-000229	BacV5-Otu-000548->BacV5-Otu-000229=correl_spearman	1.32227562232856e-13	1.32227562232856e-13	false	NA	BacV5-Otu-000548->BacV5-Otu-000229=correl_spearman	0.844267301048642
170058	correl_spearman	NA	copresence	BacV5-Otu-000173	Ftrad-Otu-00235	BacV5-Otu-000173->Ftrad-Otu-00235=correl_spearman	2.3892373766099e-06	2.3892373766099e-06	false	NA	BacV5-Otu-000173->Ftrad-Otu-00235=correl_spearman	2.39e-06
170060	correl_spearman	NA	mutualExclusion	BacV5-Otu-000085	BacV5-Otu-000665	BacV5-Otu-000085->BacV5-Otu-000665=correl_spearman	4.78556502565564e-05	4.78556502565564e-05	false	NA	BacV5-Otu-000085->BacV5-Otu-000665=correl_spearman	4.786e-05
170063	correl_spearman	NA	copresence	BacV5-Otu-000257	BacV5-Otu-000105	BacV5-Otu-000257->BacV5-Otu-000105=correl_spearman	7.0523957060864e-06	7.0523957060864e-06	false	NA	BacV5-Otu-000257->BacV5-Otu-000105=correl_spearman	0.625487990009172
170066	correl_spearman	NA	mutualExclusion	BacV5-Otu-000064	Ftrad-Otu-00088	BacV5-Otu-000064->Ftrad-Otu-00088=correl_spearman	5.23465610968721e-06	5.23465610968721e-06	false	NA	BacV5-Otu-000064->Ftrad-Otu-00088=correl_spearman	5.23e-06
170067	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00002	BacV5-Otu-000042	Ftrad-Otu-00002->BacV5-Otu-000042=correl_spearman	0.000213129146385715	0.000213129146385715	false	NA	Ftrad-Otu-00002->BacV5-Otu-000042=correl_spearman	-0.533869173670026
170069	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00078	BacV5-Otu-000137	Ftrad-Otu-00078->BacV5-Otu-000137=correl_spearman	0.000467183380004954	0.000467183380004954	false	NA	Ftrad-Otu-00078->BacV5-Otu-000137=correl_spearman	-0.507547572682898
170071	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00090	Ftrad-Otu-00039	Ftrad-Otu-00090->Ftrad-Otu-00039=correl_spearman	5.8742584318705e-05	5.8742584318705e-05	false	NA	Ftrad-Otu-00090->Ftrad-Otu-00039=correl_spearman	-0.572336780371435
170073	correl_spearman	NA	copresence	BacV5-Otu-000126	BacV5-Otu-000498	BacV5-Otu-000126->BacV5-Otu-000498=correl_spearman	2.56183962932255e-09	2.56183962932255e-09	false	NA	BacV5-Otu-000126->BacV5-Otu-000498=correl_spearman	0
170074	correl_spearman	NA	copresence	BacV5-Otu-000950	BacV5-Otu-000257	BacV5-Otu-000950->BacV5-Otu-000257=correl_spearman	1.79408785994095e-06	1.79408785994095e-06	false	NA	BacV5-Otu-000950->BacV5-Otu-000257=correl_spearman	0.654582044955776
170076	correl_spearman	NA	copresence	Ftrad-Otu-00064	Ftrad-Otu-00008	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0	0	false	NA	Ftrad-Otu-00064->Ftrad-Otu-00008=correl_spearman	0.928148440584288
170078	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000027	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	1.85307150024627e-06	1.85307150024627e-06	false	NA	BacV5-Otu-000144->BacV5-Otu-000027=correl_spearman	0.653934567488223
170080	correl_spearman	NA	copresence	BacV5-Otu-000229	BacV5-Otu-000192	BacV5-Otu-000229->BacV5-Otu-000192=correl_spearman	1.76114197447674e-07	1.76114197447674e-07	false	NA	BacV5-Otu-000229->BacV5-Otu-000192=correl_spearman	0.696717749080955
170082	correl_spearman	NA	copresence	BacV5-Otu-000425	BacV5-Otu-000930	BacV5-Otu-000425->BacV5-Otu-000930=correl_spearman	1.34751099167829e-09	1.34751099167829e-09	false	NA	BacV5-Otu-000425->BacV5-Otu-000930=correl_spearman	0
170085	correl_spearman	NA	copresence	BacV5-Otu-000075	BacV5-Otu-000181	BacV5-Otu-000075->BacV5-Otu-000181=correl_spearman	1.01625367565639e-07	1.01625367565639e-07	false	NA	BacV5-Otu-000075->BacV5-Otu-000181=correl_spearman	1e-07
170087	correl_spearman	NA	mutualExclusion	BacV5-Otu-000011	BacV5-Otu-000114	BacV5-Otu-000011->BacV5-Otu-000114=correl_spearman	0.000107428761023431	0.000107428761023431	false	NA	BacV5-Otu-000011->BacV5-Otu-000114=correl_spearman	0.00010743
170088	correl_spearman	NA	copresence	BacV5-Otu-000445	BacV5-Otu-000665	BacV5-Otu-000445->BacV5-Otu-000665=correl_spearman	5.48450174164827e-14	5.48450174164827e-14	false	NA	BacV5-Otu-000445->BacV5-Otu-000665=correl_spearman	0
170091	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00448	Ftrad-Otu-00171	Ftrad-Otu-00448->Ftrad-Otu-00171=correl_spearman	0.000572666295391766	0.000572666295391766	false	NA	Ftrad-Otu-00448->Ftrad-Otu-00171=correl_spearman	-0.500306314333713
170092	correl_spearman	NA	mutualExclusion	BacV5-Otu-000181	Ftrad-Otu-00008	BacV5-Otu-000181->Ftrad-Otu-00008=correl_spearman	7.56403208956868e-08	7.56403208956868e-08	false	NA	BacV5-Otu-000181->Ftrad-Otu-00008=correl_spearman	8e-08
170094	correl_spearman	NA	mutualExclusion	BacV5-Otu-000011	BacV5-Otu-000014	BacV5-Otu-000011->BacV5-Otu-000014=correl_spearman	0.000334507229362124	0.000334507229362124	false	NA	BacV5-Otu-000011->BacV5-Otu-000014=correl_spearman	0.00033451
170097	correl_spearman	NA	copresence	Ftrad-Otu-00134	BacV5-Otu-000424	Ftrad-Otu-00134->BacV5-Otu-000424=correl_spearman	2.03638792339866e-06	2.03638792339866e-06	false	NA	Ftrad-Otu-00134->BacV5-Otu-000424=correl_spearman	0.652035921080689
170098	correl_spearman	NA	copresence	BacV5-Otu-000126	BacV5-Otu-000117	BacV5-Otu-000126->BacV5-Otu-000117=correl_spearman	3.09414262189556e-06	3.09414262189556e-06	false	NA	BacV5-Otu-000126->BacV5-Otu-000117=correl_spearman	0.643423747847131
170100	correl_spearman	NA	copresence	BacV5-Otu-000432	BacV5-Otu-000105	BacV5-Otu-000432->BacV5-Otu-000105=correl_spearman	3.4454508022197e-06	3.4454508022197e-06	false	NA	BacV5-Otu-000432->BacV5-Otu-000105=correl_spearman	0.64115761408937
170102	correl_spearman	NA	copresence	Ftrad-Otu-00233	BacV5-Otu-000402	Ftrad-Otu-00233->BacV5-Otu-000402=correl_spearman	2.28972396598692e-11	2.28972396598692e-11	false	NA	Ftrad-Otu-00233->BacV5-Otu-000402=correl_spearman	0.805085017389272
170104	correl_spearman	NA	copresence	BacV5-Otu-000197	BacV5-Otu-000149	BacV5-Otu-000197->BacV5-Otu-000149=correl_spearman	3.16304439529347e-06	3.16304439529347e-06	false	NA	BacV5-Otu-000197->BacV5-Otu-000149=correl_spearman	0.642961432604563
170106	correl_spearman	NA	copresence	BacV5-Otu-000125	BacV5-Otu-000360	BacV5-Otu-000125->BacV5-Otu-000360=correl_spearman	1.06052969961468e-06	1.06052969961468e-06	false	NA	BacV5-Otu-000125->BacV5-Otu-000360=correl_spearman	1.06e-06
170107	correl_spearman	NA	mutualExclusion	BacV5-Otu-000033	BacV5-Otu-000347	BacV5-Otu-000033->BacV5-Otu-000347=correl_spearman	0.000494001392005172	0.000494001392005172	false	NA	BacV5-Otu-000033->BacV5-Otu-000347=correl_spearman	0.000494
170110	correl_spearman	NA	copresence	BacV5-Otu-000119	BacV5-Otu-000169	BacV5-Otu-000119->BacV5-Otu-000169=correl_spearman	5.9380615979876e-09	5.9380615979876e-09	false	NA	BacV5-Otu-000119->BacV5-Otu-000169=correl_spearman	1e-08
170112	correl_spearman	NA	copresence	BacV5-Otu-000044	BacV5-Otu-000401	BacV5-Otu-000044->BacV5-Otu-000401=correl_spearman	2.64086134404984e-06	2.64086134404984e-06	false	NA	BacV5-Otu-000044->BacV5-Otu-000401=correl_spearman	2.64e-06
170114	correl_spearman	NA	copresence	BacV5-Otu-000009	BacV5-Otu-000229	BacV5-Otu-000009->BacV5-Otu-000229=correl_spearman	6.5148331174214e-11	6.5148331174214e-11	false	NA	BacV5-Otu-000009->BacV5-Otu-000229=correl_spearman	0
170116	correl_spearman	NA	mutualExclusion	BacV5-Otu-000202	BacV5-Otu-000812	BacV5-Otu-000202->BacV5-Otu-000812=correl_spearman	0.000391110506141268	0.000391110506141268	false	NA	BacV5-Otu-000202->BacV5-Otu-000812=correl_spearman	0.00039111
170119	correl_spearman	NA	copresence	BacV5-Otu-000145	BacV5-Otu-000095	BacV5-Otu-000145->BacV5-Otu-000095=correl_spearman	1.98907790627256e-06	1.98907790627256e-06	false	NA	BacV5-Otu-000145->BacV5-Otu-000095=correl_spearman	0.652510500805174
170121	correl_spearman	NA	mutualExclusion	BacV5-Otu-000229	Ftrad-Otu-00151	BacV5-Otu-000229->Ftrad-Otu-00151=correl_spearman	3.90160252887739e-05	3.90160252887739e-05	false	NA	BacV5-Otu-000229->Ftrad-Otu-00151=correl_spearman	3.902e-05
170124	correl_spearman	NA	copresence	BacV5-Otu-000136	BacV5-Otu-000041	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	2.33594779075474e-07	2.33594779075474e-07	false	NA	BacV5-Otu-000136->BacV5-Otu-000041=correl_spearman	0.692008919407913
170126	correl_spearman	NA	mutualExclusion	BacV5-Otu-000095	BacV5-Otu-000225	BacV5-Otu-000095->BacV5-Otu-000225=correl_spearman	0.00018537018533582	0.00018537018533582	false	NA	BacV5-Otu-000095->BacV5-Otu-000225=correl_spearman	0.00018537
170128	correl_spearman	NA	copresence	BacV5-Otu-000011	Ftrad-Otu-00243	BacV5-Otu-000011->Ftrad-Otu-00243=correl_spearman	2.0731825516318e-06	2.0731825516318e-06	false	NA	BacV5-Otu-000011->Ftrad-Otu-00243=correl_spearman	2.07e-06
170131	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00126	Ftrad-Otu-00047	Ftrad-Otu-00126->Ftrad-Otu-00047=correl_spearman	9.92154592549532e-06	9.92154592549532e-06	false	NA	Ftrad-Otu-00126->Ftrad-Otu-00047=correl_spearman	-0.617649167742292
170133	correl_spearman	NA	mutualExclusion	BacV5-Otu-000196	BacV5-Otu-000011	BacV5-Otu-000196->BacV5-Otu-000011=correl_spearman	2.68780744994146e-07	2.68780744994146e-07	false	NA	BacV5-Otu-000196->BacV5-Otu-000011=correl_spearman	-0.689629934063177
170134	correl_spearman	NA	mutualExclusion	BacV5-Otu-000185	BacV5-Otu-000347	BacV5-Otu-000185->BacV5-Otu-000347=correl_spearman	1.54154987925814e-05	1.54154987925814e-05	false	NA	BacV5-Otu-000185->BacV5-Otu-000347=correl_spearman	1.542e-05
170136	correl_spearman	NA	copresence	BacV5-Otu-000182	BacV5-Otu-000192	BacV5-Otu-000182->BacV5-Otu-000192=correl_spearman	1.65719230560413e-08	1.65719230560413e-08	false	NA	BacV5-Otu-000182->BacV5-Otu-000192=correl_spearman	2e-08
170139	correl_spearman	NA	copresence	BacV5-Otu-000147	BacV5-Otu-000112	BacV5-Otu-000147->BacV5-Otu-000112=correl_spearman	3.03853648908614e-07	3.03853648908614e-07	false	NA	BacV5-Otu-000147->BacV5-Otu-000112=correl_spearman	0.687528185405698
170141	correl_spearman	NA	copresence	BacV5-Otu-000305	BacV5-Otu-000423	BacV5-Otu-000305->BacV5-Otu-000423=correl_spearman	2.44434503005042e-06	2.44434503005042e-06	false	NA	BacV5-Otu-000305->BacV5-Otu-000423=correl_spearman	2.44e-06
170143	correl_spearman	NA	copresence	Ftrad-Otu-00076	BacV5-Otu-000276	Ftrad-Otu-00076->BacV5-Otu-000276=correl_spearman	2.6226764570092e-06	2.6226764570092e-06	false	NA	Ftrad-Otu-00076->BacV5-Otu-000276=correl_spearman	0.646865172102949
170145	correl_spearman	NA	copresence	BacV5-Otu-000196	BacV5-Otu-000028	BacV5-Otu-000196->BacV5-Otu-000028=correl_spearman	5.6048629104577e-06	5.6048629104577e-06	false	NA	BacV5-Otu-000196->BacV5-Otu-000028=correl_spearman	0.630625545575219
170147	correl_spearman	NA	mutualExclusion	Otrad-Otu-00004	BacV5-Otu-000714	Otrad-Otu-00004->BacV5-Otu-000714=correl_spearman	0.000429808433083489	0.000429808433083489	false	NA	Otrad-Otu-00004->BacV5-Otu-000714=correl_spearman	-0.510461902881958
170148	correl_spearman	NA	copresence	BacV5-Otu-000425	Ftrad-Otu-00088	BacV5-Otu-000425->Ftrad-Otu-00088=correl_spearman	7.03427503068177e-06	7.03427503068177e-06	false	NA	BacV5-Otu-000425->Ftrad-Otu-00088=correl_spearman	7.03e-06
170149	correl_spearman	NA	copresence	BacV5-Otu-000147	BacV5-Otu-000229	BacV5-Otu-000147->BacV5-Otu-000229=correl_spearman	9.92475657213276e-10	9.92475657213276e-10	false	NA	BacV5-Otu-000147->BacV5-Otu-000229=correl_spearman	0
170150	correl_spearman	NA	copresence	BacV5-Otu-000144	BacV5-Otu-000074	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	1.3611269888969e-09	1.3611269888969e-09	false	NA	BacV5-Otu-000144->BacV5-Otu-000074=correl_spearman	0.763817463849424
170151	correl_spearman	NA	mutualExclusion	BacV5-Otu-000455	BacV5-Otu-000225	BacV5-Otu-000455->BacV5-Otu-000225=correl_spearman	7.08898340029407e-09	7.08898340029407e-09	false	NA	BacV5-Otu-000455->BacV5-Otu-000225=correl_spearman	-0.743657136392229
170152	correl_spearman	NA	copresence	BacV5-Otu-000455	BacV5-Otu-000125	BacV5-Otu-000455->BacV5-Otu-000125=correl_spearman	3.70217323464317e-08	3.70217323464317e-08	false	NA	BacV5-Otu-000455->BacV5-Otu-000125=correl_spearman	0.720924469697039
170154	correl_spearman	NA	copresence	Ftrad-Otu-00233	Ftrad-Otu-00410	Ftrad-Otu-00233->Ftrad-Otu-00410=correl_spearman	3.21615504117467e-06	3.21615504117467e-06	false	NA	Ftrad-Otu-00233->Ftrad-Otu-00410=correl_spearman	3.22e-06
170156	correl_spearman	NA	copresence	BacV5-Otu-000272	BacV5-Otu-000033	BacV5-Otu-000272->BacV5-Otu-000033=correl_spearman	2.40441191556862e-06	2.40441191556862e-06	false	NA	BacV5-Otu-000272->BacV5-Otu-000033=correl_spearman	0.648653882954239
170158	correl_spearman	NA	copresence	Ftrad-Otu-00064	BacV5-Otu-000084	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	3.82168017587503e-06	3.82168017587503e-06	false	NA	Ftrad-Otu-00064->BacV5-Otu-000084=correl_spearman	0.638953085529395
170161	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00052	Ftrad-Otu-00003	Ftrad-Otu-00052->Ftrad-Otu-00003=correl_spearman	2.03248927537203e-05	2.03248927537203e-05	false	NA	Ftrad-Otu-00052->Ftrad-Otu-00003=correl_spearman	-0.600328876142877
170163	correl_spearman	NA	mutualExclusion	BacV5-Otu-000058	BacV5-Otu-000665	BacV5-Otu-000058->BacV5-Otu-000665=correl_spearman	0.000199785765163885	0.000199785765163885	false	NA	BacV5-Otu-000058->BacV5-Otu-000665=correl_spearman	0.00019979
170166	correl_spearman	NA	copresence	BacV5-Otu-000007	BacV5-Otu-000368	BacV5-Otu-000007->BacV5-Otu-000368=correl_spearman	1.87660686989943e-09	1.87660686989943e-09	false	NA	BacV5-Otu-000007->BacV5-Otu-000368=correl_spearman	0
170167	correl_spearman	NA	copresence	BacV5-Otu-000624	BacV5-Otu-000117	BacV5-Otu-000624->BacV5-Otu-000117=correl_spearman	1.77373693510674e-09	1.77373693510674e-09	false	NA	BacV5-Otu-000624->BacV5-Otu-000117=correl_spearman	0.760736776503653
170169	correl_spearman	NA	copresence	Ftrad-Otu-00258	BacV5-Otu-000347	Ftrad-Otu-00258->BacV5-Otu-000347=correl_spearman	1.56709691889745e-08	1.56709691889745e-08	false	NA	Ftrad-Otu-00258->BacV5-Otu-000347=correl_spearman	0.733091412077146
170170	correl_spearman	NA	mutualExclusion	BacV5-Otu-000371	BacV5-Otu-000028	BacV5-Otu-000371->BacV5-Otu-000028=correl_spearman	1.28483345235297e-05	1.28483345235297e-05	false	NA	BacV5-Otu-000371->BacV5-Otu-000028=correl_spearman	-0.611542666447464
170173	correl_spearman	NA	copresence	BacV5-Otu-000161	BacV5-Otu-000353	BacV5-Otu-000161->BacV5-Otu-000353=correl_spearman	5.97655310841105e-06	5.97655310841105e-06	false	NA	BacV5-Otu-000161->BacV5-Otu-000353=correl_spearman	5.98e-06
